pass_id	note_id	chapter	chapter_title	anchor_type	manuscript_anchor	source_ids	claim_ids	source_count	claim_count	compressed_cluster_id	expanded_note	page_anchor_status	final_note_status
I-0267	N18.015	18	Tools, Retrieval, and the Agent Turn	continuity_stitch_source_lane	> Source lane (I-0248): S-0035 S-0037 S-0056 S-0057 S-0058	S-0035;S-0037;S-0056;S-0057;S-0058		5	0	CL-01890	S-0035 - SWE-bench: Can Language Models Resolve Real-World GitHub Issues? (Princeton NLP; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2310.06770) | S-0037 - LiveCodeBench: Holistic and Contamination Free Evaluation of Large Language Models for Code (Jain et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2403.07974) | S-0056 - LMArena Leaderboard (LMArena; live leaderboard; primary; accessed 2026-05-24; https://lmarena.ai/leaderboard/) | S-0057 - LMArena Leaderboard Policy (LMArena; policy page; primary; accessed 2026-05-24; https://news.lmarena.ai/policy/) | S-0058 - OpenAI API Pricing (OpenAI; pricing page; primary; accessed 2026-05-24; https://openai.com/api/pricing/) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N19.001	19	Code as the Second Native Language	body_or_heading_cue	That translation began before the agent era. GPT-3 had already shown that a sufficiently large language model could perform surprising few-shot tasks in natural language. Codex made the next implication explicit. OpenAI'	S-0052;S-0054		2	0	CL-00715	S-0052 - Evaluating Large Language Models Trained on Code (Chen et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2107.03374) | S-0054 - Introducing Codex (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/index/introducing-codex/) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N19.002	19	Code as the Second Native Language	body_or_heading_cue	GitHub Copilot turned the research surprise into an everyday product surface. GitHub introduced Copilot in 2021 as an AI pair programmer built with OpenAI Codex, designed to suggest whole lines or functions inside the ed	S-0070;S-0132		2	0	CL-00712	S-0070 - Introducing GitHub Copilot: your AI pair programmer (GitHub; product post; primary; accessed 2026-05-24; https://github.blog/news-insights/product-news/introducing-github-copilot-ai-pair-programmer/) | S-0132 - Introducing GitHub Copilot: your AI pair programmer (GitHub; official product post local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0132_github-copilot-ai-pair-programmer.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N19.003	19	Code as the Second Native Language	body_or_heading_cue	DeepMind's AlphaCode work attacked programming through contest problems, a domain where tasks are specified, hidden tests judge submissions, and large-scale sampling can be combined with filtering and ranking. S-0053 The	S-0053		1	0	CL-00328	S-0053 - Competitive programming with AlphaCode (Google DeepMind; research post; primary; accessed 2026-05-24; https://deepmind.google/blog/competitive-programming-with-alphacode) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N19.004	19	Code as the Second Native Language	body_or_heading_cue	Code capability did not remain only inside proprietary assistants. Meta's Code Llama work framed open foundation models for code, extending the Llama family into code generation and related programming tasks. S-0025 That	S-0025		1	0	CL-00327	S-0025 - Code Llama: Open Foundation Models for Code (Meta AI; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2308.12950) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N19.005	19	Code as the Second Native Language	body_or_heading_cue	SWE-bench pushed evaluation toward that reality by asking language models to resolve real GitHub issues in real codebases. S-0035 The shift sounds modest until the reader imagines the task. A model has to understand an i	S-0035		1	0	CL-00328	S-0035 - SWE-bench: Can Language Models Resolve Real-World GitHub Issues? (Princeton NLP; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2310.06770) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N19.006	19	Code as the Second Native Language	body_or_heading_cue	LiveCodeBench added another pressure: contamination. Its authors framed the benchmark around continuously collected contest problems and broader code-evaluation tasks, including self-repair and execution-related abilitie	S-0037		1	0	CL-00330	S-0037 - LiveCodeBench: Holistic and Contamination Free Evaluation of Large Language Models for Code (Jain et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2403.07974) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N19.007	19	Code as the Second Native Language	continuity_stitch_source_lane	> Source lane (I-0248): S-0022 S-0048 S-0049 S-0050 S-0051	S-0022;S-0048;S-0049;S-0050;S-0051		5	0	CL-01876	S-0022 - Claude Code overview (Anthropic; documentation; primary; accessed 2026-05-24; https://docs.anthropic.com/en/docs/claude-code/overview) | S-0048 - Claude 3.7 Sonnet and Claude Code (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/claude-3-7-sonnet) | S-0049 - Best practices for Claude Code (Anthropic; documentation; primary; accessed 2026-05-24; https://code.claude.com/docs/en/best-practices) | S-0050 - Claude Code security (Anthropic; documentation; primary; accessed 2026-05-24; https://docs.anthropic.com/en/docs/claude-code/security) | S-0051 - Claude Code common workflows (Anthropic; documentation; primary; accessed 2026-05-24; https://docs.anthropic.com/en/docs/claude-code/common-workflows) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.001	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	Claude Code marked a different product idea: put the model in the terminal, give it a view of the repository, let it inspect files, propose edits, run commands, and iterate against errors. Anthropic introduced Claude Cod	S-0007;S-0048		2	0	CL-00718	S-0007 - Introducing Claude 4 (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/claude-4) | S-0048 - Claude 3.7 Sonnet and Claude Code (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/claude-3-7-sonnet) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.002	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	The important change was not that code became another text genre. That had already happened. Codex showed in 2021 that a GPT-style model trained on code could synthesize Python programs and made HumanEval part of the sha	S-0025;S-0052;S-0053		3	0	CL-01100	S-0025 - Code Llama: Open Foundation Models for Code (Meta AI; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2308.12950) | S-0052 - Evaluating Large Language Models Trained on Code (Chen et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2107.03374) | S-0053 - Competitive programming with AlphaCode (Google DeepMind; research post; primary; accessed 2026-05-24; https://deepmind.google/blog/competitive-programming-with-alphacode) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.003	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	First, context has to be selected. A repository is larger than a prompt. Claude Code documentation and best-practice materials emphasize context management because the model's useful attention is finite. S-0022 S-0049 Th	S-0022;S-0049		2	0	CL-00716	S-0022 - Claude Code overview (Anthropic; documentation; primary; accessed 2026-05-24; https://docs.anthropic.com/en/docs/claude-code/overview) | S-0049 - Best practices for Claude Code (Anthropic; documentation; primary; accessed 2026-05-24; https://code.claude.com/docs/en/best-practices) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.004	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	Second, actions have to be bounded. Code agents operate near files, credentials, test commands, package managers, deployment scripts, and networked systems. Anthropic's Claude Code docs include settings and security mate	S-0050		1	0	CL-00325	S-0050 - Claude Code security (Anthropic; documentation; primary; accessed 2026-05-24; https://docs.anthropic.com/en/docs/claude-code/security) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.005	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	"SWE-bench matters because it changed what ""good at code"" could mean. Instead of only asking a model to solve isolated programming exercises, SWE-bench asks whether language models can resolve real GitHub issues in real p"	S-0035		1	0	CL-00328	S-0035 - SWE-bench: Can Language Models Resolve Real-World GitHub Issues? (Princeton NLP; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2310.06770) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.006	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	But the chapter should not treat SWE-bench as a scoreboard oracle. Benchmarks can be gamed, contaminated, overfit, or narrowed into product theater. LiveCodeBench was created partly to reduce contamination and make codin	S-0007;S-0037		2	0	CL-00716	S-0007 - Introducing Claude 4 (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/claude-4) | S-0037 - LiveCodeBench: Holistic and Contamination Free Evaluation of Large Language Models for Code (Jain et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2403.07974) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.007	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	"SWE-bench was powerful because it moved the target from ""Can the model write the next function?"" to ""Can the model change a living codebase in response to a defect report?"" The difference sounds small until you imagine t"	S-0035		1	0	CL-00328	S-0035 - SWE-bench: Can Language Models Resolve Real-World GitHub Issues? (Princeton NLP; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2310.06770) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.008	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	That is why the early low scores were as important as the later high scores. The initial paper reported that then-current systems could resolve only a small share of the tasks; the chapter should preserve that historical	S-0035		1	0	CL-00328	S-0035 - SWE-bench: Can Language Models Resolve Real-World GitHub Issues? (Princeton NLP; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2310.06770) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.009	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	LiveCodeBench supplies the counter-pressure. If SWE-bench brought code evaluation closer to repositories, LiveCodeBench attacked another weakness: static benchmarks age badly in a world where training data and public lea	S-0037		1	0	CL-00330	S-0037 - LiveCodeBench: Holistic and Contamination Free Evaluation of Large Language Models for Code (Jain et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2403.07974) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.010	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	Claude Code also sits inside a broader Anthropic bet: agents need standardized ways to reach tools and context. In November 2024, Anthropic introduced the Model Context Protocol as an open standard for connecting AI assi	S-0055		1	0	CL-00330	S-0055 - Introducing the Model Context Protocol (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/model-context-protocol) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N20.011	20	Claude Code and the Industrialization of Pair Programming	body_or_heading_cue	That makes permissions part of the narrative, not an appendix. Anthropic's security documentation describes Claude Code as read-only by default, with additional actions such as file edits, tests, and command execution re	S-0050		1	0	CL-00325	S-0050 - Claude Code security (Anthropic; documentation; primary; accessed 2026-05-24; https://docs.anthropic.com/en/docs/claude-code/security) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
