pass_id	page	zone	text_chars	image_count	drawing_count	residue_hits	front_back_process_hits	blank_like	sample_text
I-0312	426	body	574	1	6	0	0	no	VX106 / A-0285-022 - GTC 2026 DSX/factory design surface source-surface card for GTC 2026 DSX/factory design surface. Categories: pdf_deck_report_page. Source: NVIDIA GTC 2026 keynote Source note: source rights noted; source page render hash d1f6189e4cb5e76af9b07b0610cba5d89899c435fbc9f5e4b07b076fb6
I-0312	427	body	571	1	6	0	0	no	VX107 / A-0285-023 - GTC 2026 closing/ecosystem surface source-surface card for GTC 2026 closing/ecosystem surface. Categories: pdf_deck_report_page. Source: NVIDIA GTC 2026 keynote Source note: source rights noted; source page render hash ca72b8bc551d94d7dfcf7377a6b25e0c7e9233ac78beabdbc12a84005391
I-0312	428	body	596	1	6	0	0	no	VX109 / A-0285-025 - GTC 2026 accelerator system surface source-surface card for GTC 2026 accelerator system surface. Categories: pdf_deck_report_page. Source: NVIDIA GTC 2026 keynote Source note: source rights noted; source page render hash 1bb52f12bbc693072f4fa37ad1a84a59f6e3bda84f2c3d360f4391e6c1
I-0312	429	body	588	1	6	0	0	no	VX110 / A-0285-026 - GTC 2026 datacenter/facility surface source-surface card for GTC 2026 datacenter/facility surface. Categories: pdf_deck_report_page. Source: NVIDIA GTC 2026 keynote Source note: source rights noted; source page render hash 850054ab89d836be716a0fa6290ef8e05684b1cbc04df71a85ace0de
I-0312	430	body	4165	0	45	0	0	no	PORTFOLIO PLATE - PDF DECK REPORT PAGE GTC Stagecraft: AI Factory Thesis The first GTC gallery treats NVIDIA slides as attributed stage surfaces, not neutral infrastructure proof. Caption: GTC Stagecraft: AI Factory Thesis. The first GTC gallery treats NVIDIA slides as attributed stage surfaces, not
I-0312	431	body	0	0	4	0	0	no	
I-0312	432	body	4144	0	55	0	0	no	PORTFOLIO PLATE - PDF DECK REPORT PAGE GTC Platform, Networking, And Facilities The second GTC gallery ties software, networking, accelerator systems, and facilities into the AI-factory stack. Caption: GTC Platform, Networking, And Facilities. The second GTC gallery ties software, networking, accele
I-0312	433	body	74	0	24	0	0	no	sentence- level support. sentence- level support. sentence- level support.
I-0312	434	body	5919	0	83	0	0	no	PORTFOLIO PLATE - VISUAL BOARD Hardware, CUDA, And AI Factories CUDA, accelerators, racks, networking, facilities, and token economics. Caption: Hardware, CUDA, And AI Factories. CUDA, accelerators, racks, networking, facilities, and token economics. Evidence boundary: chart/data/SVG atlas only; no 
I-0312	435	body	6090	0	106	0	0	no	Blocked claims: Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence- level source support. visualization only; does not prove adoption, live rank, safety, deployment, re
I-0312	436	body	320	0	24	0	0	no	Blocked claims: Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence- level source support. delivery, or universal model quality without sentence- level source support. l
I-0312	437	body	2136	0	2	0	0	no	Chapter 16: Datacenters, Power, and the Physical Internet Outside the keynote, the factory has to find land, power, cooling, transformers, network links, and time. Chapter 16 - Speed To Power The next bottleneck in language models did not look like language. It looked like a substation. For years, t
I-0312	438	body	1256	1	4	0	0	no	per-token model and not proof of NVIDIA performance, partner, roadmap, availability, or deployment claims. [S-0083; S-0084; S-0085; S-0086; S- 0087; S-0088; CH16Q-017; CH16Q-018] The Small Share That Became A Local Problem F16.01 / A-0015 - Figure 16.1 - Power To Token Flow. Sourced Chapter 16 flow 
I-0312	439	body	2442	0	2	0	0	no	2024. [S-0083; CH16Q-001] On a global balance sheet, that sounds modest. It can tempt a reader into thinking the whole concern is a culture-war exaggeration, another way for people to yell at the cloud. But the same IEA report treated data centres as a fast-growing and locally concentrated load clas
I-0312	440	body	871	0	2	0	0	no	"data centres in the 100 to 1,000 megawatt range, a scale it compared to the load of roughly 80,000 to 800,000 average homes. [S-0086; CH16Q-007; CH16Q-008] The comparison is imperfect, because household use varies by region and hour, but it does the necessary work. It moves ""AI infrastructure"" out o"
I-0312	441	body	1355	1	4	0	0	no	Geography Beats Averages F16.02 / A-0020 - Figure 16.2 - Data-Centre Load Scenarios. IEA, LBNL, and DOE rows show measured/current estimates separately from forecast and scenario ranges for global and U.S. data-centre electricity demand. Figure 16.2 - Data-Centre Load Scenarios. IEA, LBNL, and DOE r
I-0312	442	body	2482	0	2	0	0	no	EPRI emphasized that U.S. data-centre load was geographically concentrated, with fifteen states accounting for an estimated 80 percent of U.S. data-centre load in 2023 and Virginia especially exposed. [S-0086; CH16Q-009] That does not mean every state outside the cluster was unaffected, or that ever
I-0312	443	body	1276	1	4	0	0	no	facility-scale requests and one-to-three-year grid lead-time pressure, but not a complete project-level delay database. [S-0086; S-0087; CH16Q-013; CH16Q- 014] The Queue Behind The Plug F16.03 / A-0021 - Figure 16.3 - The Interconnection Queue. EPRI and DOE-SEAB evidence can show facility-scale requ
I-0312	444	body	2559	0	2	0	0	no	phrase sounds bureaucratic until it is translated into model time. A one-to- three-year lead time is a generation in the life of frontier AI. It can span several model releases, multiple chip refreshes, and a complete change in what customers expect from an assistant. That mismatch changed the meani
I-0312	445	body	944	0	2	0	0	no	move or shape compute around grid conditions. But Chapter 16 should not pretend that such flexible operation was already routine U.S. practice. The evidence supports a menu of responses and a policy/engineering direction, not a completed transformation. That distinction will matter later when the bo
I-0312	446	body	1410	1	4	0	0	no	The Fuel Mix Is Not A Press Release F16.04 / A-0288-014 - Figure 16.04 - GTC 2026 Data-Center Power/Cooling Page GTC 2026 data-center power/cooling page render adds facility-constraint texture; it does not prove site-level grid impact, water use, or economics. Source: PDF-0288-004;A-0288-014;I-0291;
I-0312	447	body	2295	0	2	0	0	no	The physical system needs electricity at specific hours. The corporate system needs procurement claims, sustainability reports, contracts, and public legitimacy. The two systems overlap but are not identical. That forced a distinction the industry often blurred: a corporate clean-power contract coul
I-0312	448	body	1353	1	4	0	0	no	better kernels, quantization, distillation, or scheduling. They were also affected by where capacity could be built, how it was powered, how reliably it could run, and what constraints accumulated around the site. Cooling Is Where The Slide Meets The Floor F16.05 / A-0023 - Figure 16.5 - Clean Procu
I-0312	449	body	2269	0	2	0	0	no	delivery, heat removal, floor loading, water availability, maintenance practices, and facility retrofits become part of the same system. A chip can be impressive in a benchmark and still demand a building that not every operator has. DOE-SEAB recommended facility-level solutions including advanced c
I-0312	450	body	654	0	2	0	0	no	That negotiation affected model design indirectly. Expensive inference pushed labs toward efficiency. Costly output tokens changed product defaults. Expensive long context made tools summarize, retrieve, cache, and route. Dense racks that were hard to deploy turned capacity into a product constraint
I-0312	451	body	1250	1	4	0	0	no	From Tokens Back To Land F16.06 / A-0287-009 - Figure 16.06 - Equinix AI Data-Center Surface Equinix AI public-web screenshot gives the data-center chapter a facility/operator surface; it does not prove site-level power demand, interconnection timing, water use, carbon intensity, or customer load. S
I-0312	452	body	2410	0	2	0	0	no	That last sentence is a guardrail. The chapter can describe the chain from electricity to tokens. It can describe data-centre electricity estimates and scenarios. It can describe facility-scale megawatt ranges, advisory interconnection lead times, supply-mix projections, operator-survey signals, and
I-0312	453	body	1367	1	4	0	0	no	finance team wants utilization. A product team wants low latency. A safety team wants monitoring. The user wants the answer now. None of these demands is imaginary, and none obeys the same calendar. The physical bottleneck therefore became a narrative bottleneck. It slowed the myth of frictionless i
I-0312	454	body	2513	0	2	0	0	no	connection, facility readiness, cooling, accelerators, networking, software scheduling, model mix, customer demand, reliability targets, and the shape of the workload. This is where Chapter 16 touches the economics chapters. A provider does not sell raw megawatts to the user. It sells answers, code 
I-0312	455	body	2281	0	2	0	0	no	rack waits on the facility. If the constraint is software efficiency, the hardware runs below its economic potential. If the constraint is product demand, the provider owns expensive optionality. The frontier race moved so quickly that the binding constraint could change from quarter to quarter. Tha
I-0312	456	body	1167	1	4	0	0	no	For the reader, this section should have a practical aftertaste. When a company says it has secured capacity, ask: capacity in what form? Power rights, land, chips, racks, interconnection approval, completed buildings, operational clusters, or usable low-latency serving? When a provider advertises a
I-0312	457	body	1540	0	2	0	0	no	It must not treat IEA, LBNL, DOE, EPRI, DOE-SEAB, or Uptime rows as a single merged forecast. The evidence types differ: measured estimates, projections, scenarios, advisory estimates, risk estimates, operator surveys, and response menus. [S-0083; S-0084; S-0085; S-0086; S-0087; S-0088] It must not 
I-0312	458	body	1322	1	4	0	0	no	The Race For The Right To Plug In F16.09 / A-0261-006 - Nuclear Texture Needs Evidence, Not Steam Figure 16.x candidate - Nuclear/cooling tower power texture. Source: CH16; provenance details are recorded in the project ledgers. Use note: source boundaries are recorded in the project ledgers. Bounda
I-0312	459	body	1379	0	3	0	0	no	It was the plot. And it changed how the rest of the book should read. When the next chapter returns to chips, labs, agents, or model releases, the reader should carry this infrastructure shadow with them. A faster model is not only a research result. A cheaper answer is not only a pricing decision. 
I-0312	460	body	948	1	6	0	0	no	Chapter 16 Visual Portfolio These visuals are placed with Chapter 16, Datacenters, Power, and the Physical Internet, so the reader sees the evidence and memory aids beside the argument they serve. VX009 / A-0017 - Chapter 16 N16-1 note layout mock Figure 16.x - N16-1 Note Layout Mock. Single-page mo
